date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2025-05-26,174.91,136.28696842799346,0.24950883126650059,0.3554778536710469,63.0233061935119,63.19250833650231,63.19250833650231
2025-05-27,176.71,136.43760984082627,0.25864253144680927,0.36735020714582267,63.43734382021089,63.25371720742945,63.25371720742945
2025-05-28,172.21,136.58315888960476,0.23178101055809908,0.32955683524576923,62.1127174040694,62.96846725658944,62.96846725658944
2025-05-29,166.71,136.72232393495034,0.19830373952826452,0.2835207218549854,60.47462734084261,62.34500727765273,62.34500727765273
2025-05-30,156.2,136.84879032680152,0.1322606413675267,0.19710249581667721,57.337969614190406,61.09324786178715,61.09324786178715
2025-05-31,156.45,136.97544431255528,0.13293479894641003,0.19792976313935895,57.36832119813603,60.16201619587437,60.16201619587437
2025-06-01,157.68,137.10349072915267,0.13983161541029965,0.20616327535634058,57.67009422771239,59.539035703833875,59.539035703833875
2025-06-02,156.83,137.23037086537306,0.13350136335898455,0.19705648861899472,57.336281495143496,58.98834715166129,58.98834715166129
2025-06-03,155.19,137.35509638351633,0.12208065574496008,0.18192913003764719,56.78031644931624,58.43633947607503,58.43633947607503
2025-06-04,153.26,137.47727900557055,0.10867716568570973,0.16407002477763144,56.12175867685704,57.85769427627053,57.85769427627053
2025-06-05,144.29,137.58766855967588,0.047563859851467605,0.08051639621720348,53.01570003928647,56.647195717024516,56.647195717024516
2025-06-06,147.83,137.70262660190951,0.07096648454615373,0.10825169034141603,54.050542422891766,55.99803239349133,55.99803239349133
2025-06-07,150.06,137.82036055020183,0.08508411209702338,0.1259162930243858,54.70787375352345,55.67549273349936,55.67549273349936
2025-06-08,152.45,137.9410318722064,0.10001038487183944,0.14472142515251532,55.405841065330726,55.6080798164572,55.6080798164572
2025-06-09,161.16,138.07234307492558,0.15461988734333953,0.21652041484012413,58.04888825591819,56.21828192632245,56.21828192632245
2025-06-10,165.12,138.2082379458042,0.17791096386638205,0.2466944711122193,59.14690561957854,56.95043784963647,56.95043784963647
